doc,start,end,surfaceform,class,link,
61,1628,1644,Eisenhüttenstadt,Location,http://de.dbpedia.org/resource/Eisenh%C3%BCttenstadt,
61,929,935,Tschad,Location,http://de.dbpedia.org/resource/Tschad,
61,2824,2840,Eisenhüttenstadt,Location,http://de.dbpedia.org/resource/Eisenh%C3%BCttenstadt,
61,119,125,Tschad,Location,http://de.dbpedia.org/resource/Tschad,
61,540,596,Brandenburger Erstaufnahmestelle für Asylbewerber,Organisation,NIL,
61,786,793,Polizei,Misc,http://de.dbpedia.org/resource/Polizei,
61,1579,1590,Brandenburg,Location,ttp://dbpedia.org/resource/Brandenburg,
61,1960,1988,Brandenburger Flüchtlingsrat,Organisation,NIL,
62,4,32,US-Präsident John F. Kennedy,Person,http://de.dbpedia.org/resource/John_F._Kennedy,
62,36,42,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
62,53,70,Willy Brandt Haus,Location,http://de.dbpedia.org/resource/Willy-Brandt-Haus,
62,120,131,Ulrich Mack,Person,http://de.dbpedia.org/resource/Ulrich_Mack,
62,328,339,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
62,1420,1431,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
62,662,692,Verfassungsgericht Brandenburg,Location,http://de.dbpedia.org/resource/Verfassungsgericht_des_Landes_Brandenburg,
62,172,189,Zeitschrift Quick,Product,http://de.dbpedia.org/resource/Quick_(Zeitschrift),
62,738,763,Potsdamer Landesregierung,Organisation,NIL,
62,1387,1394,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
62,1396,1403,Cottbus,Location,http://de.dbpedia.org/resource/Cottbus,
62,1406,1415,Frankfurt,Location,http://de.dbpedia.org/resource/Frankfurt,
63,56,74,Haitham Abuhashish,Person,NIL,
63,176,182,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
63,562,568,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
63,1904,1946,Landesamt für Arbeitsschutz und Gesundheit,Organisation,NIL,
63,191,206,Kongresszentrum,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,363,366,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,678,681,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,1183,1186,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,1338,1341,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,1599,1602,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,1823,1826,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,2092,2095,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,2482,2485,ICC,Location,http://de.dbpedia.org/resource/Internationales_Congress_Centrum_Berlin,
63,918,922,Euro,Misc,http://de.dbpedia.org/resource/Euro,
63,1092,1096,Euro,Misc,http://de.dbpedia.org/resource/Euro,
63,1030,1034,Euro,Misc,http://de.dbpedia.org/resource/Euro,
63,1391,1395,Euro,Misc,http://de.dbpedia.org/resource/Euro,
63,1262,1266,Euro,Misc,http://de.dbpedia.org/resource/Euro,
63,1789,1792,ITB,Event,http://de.dbpedia.org/resource/Internationale_Tourismus-B%C3%B6rse_Berlin,
63,643,647,Cent,Misc,http://de.dbpedia.org/resource/Cent,
63,1878,1881,TÜV,Organisation,http://de.dbpedia.org/resource/T%C3%9CV,
63,1651,1654,TÜV,Organisation,http://de.dbpedia.org/resource/T%C3%9CV,
63,2050,2055,Messe,Organisation,http://de.dbpedia.org/resource/Messe_Berlin,
63,1768,1773,Messe,Organisation,http://de.dbpedia.org/resource/Messe_Berlin,
63,2076,2085,City Cube,Location,http://de.dbpedia.org/resource/CityCube_Berlin,
63,1281,1284,CDU,Organisation,http://de.dbpedia.org/resource/Christlich_Demokratische_Union_Deutschlands,
63,1273,1276,SPD,Organisation,http://de.dbpedia.org/resource/Sozialdemokratische_Partei_Deutschlands,
63,2274,2279,Senat,Organisation,http://de.dbpedia.org/resource/Senat,
63,944,958,Ulrich Nußbaum,Person,NIL,
63,2131,2144,Raimund Hosch,Person,NIL,
64,467,490,Papadopoulous und Söhne,Work,NIL,
64,539,558,Harry Papadopoulous,Person,NIL,
64,1348,1355,Londons,Location,http://de.dbpedia.org/resource/London,
64,1567,1573,Spiros,Person,NIL,
64,1939,1959,Harry Papadoupoulous,Person,NIL,
64,1173,1193,Spiros Papadopoulous,Person,NIL,
64,2088,2112,Papadoupoulous und Söhne,Work,NIL,
64,2175,2188,Marcus Markou,Person,NIL,
64,2234,2240,London,Location,http://de.dbpedia.org/resource/London,
64,2303,2329,Papadopoupoulous und Söhne,Work,NIL,
64,736,747,Finanzkrise,Misc,NIL,
65,98,120,what a wonderful world,Work,http://de.dbpedia.org/resource/What_a_Wonderful_World,
65,172,188,Walther Stützler,Person,NIL,
65,374,392,Rathaus Schöneberg,Location,http://de.dbpedia.org/resource/Rathaus_Sch%C3%B6neberg,
65,553,561,Mauerbau,Location,http://de.dbpedia.org/resource/Berliner_Mauer,
66,109,115,Bayern,Location,http://de.dbpedia.org/resource/Bayern,
66,118,125,Sachsen,Location,http://de.dbpedia.org/resource/Sachsen,
66,130,139,Thüringen,Location,http://de.dbpedia.org/resource/Th%C3%BCringen,
66,186,191,Spree,Location,http://de.dbpedia.org/resource/Spree,
66,668,673,Spree,Location,http://de.dbpedia.org/resource/Spree,
66,198,202,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
66,2308,2312,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
66,204,210,Elster,Location,NIL,
66,1140,1146,Elster,Location,NIL,
66,1426,1432,Elster,Location,NIL,
66,2082,2088,Elster,Location,NIL,
66,429,448,Talsperre Spremberg,Location,http://de.dbpedia.org/resource/Talsperre_Spremberg,
66,767,786,Talsperre Spremberg,Location,http://de.dbpedia.org/resource/Talsperre_Spremberg,
66,473,482,Spremberg,Location,http://de.dbpedia.org/resource/Spremberg,
66,1093,1108,Bad Liebenwerda,Location,http://de.dbpedia.org/resource/Bad_Liebenwerda,
66,1252,1267,Schwarze Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
66,1765,1780,Schwarze Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
66,998,1014,Schwarzen Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
66,1815,1831,Schwarzen Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
66,804,811,Cottbus,Location,http://de.dbpedia.org/resource/Cottbus,
66,908,919,Elsterwerda,Location,http://de.dbpedia.org/resource/Elsterwerda,
66,2131,2146,Schwarze Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
66,2444,2459,Schwarze Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
66,1122,1127,Röder,Location,http://de.dbpedia.org/resource/Kleine_R%C3%B6der,
66,1153,1158,Röder,Location,http://de.dbpedia.org/resource/Kleine_R%C3%B6der,
66,573,590,Talsperre Bautzen,Location,http://de.dbpedia.org/resource/Talsperre_Bautzen,
66,498,507,Feuerwehr,Misc,http://de.dbpedia.org/resource/Feuerwehr,
66,923,940,Elbe-Elster-Kreis,Location,http://de.dbpedia.org/resource/Elbe-Elster-Land,
66,1528,1536,Herzberg,Location,http://de.dbpedia.org/resource/Herzberg,
66,1748,1753,Rieke,Location,http://de.dbpedia.org/resource/Rieke,
66,1511,1518,Neudeck,Location,http://de.dbpedia.org/resource/Neudeck,
66,2021,2028,Neudeck,Location,http://de.dbpedia.org/resource/Neudeck,
66,3053,3068,Mühlberger Elbe,Location,http://de.dbpedia.org/resource/M%C3%BChlberg,
66,2621,2641,Mühlberg an der Elbe,Location,http://de.dbpedia.org/resource/M%C3%BChlberg,
66,2260,2264,Oder,Location,http://de.dbpedia.org/resource/Oder,
66,1902,1907,Rieke,Location,http://de.dbpedia.org/resource/Rieke,
67,353,358,Paris,Location,http://de.dbpedia.org/resource/Paris,
67,390,396,Louvre,Location,ttp://de.dbpedia.org/resource/Louvre,
67,405,415,Eiffelturm,Location,http://de.dbpedia.org/resource/Eiffelturm,
67,488,501,Berlin- Mitte,Location,http://de.dbpedia.org/resource/Berlin-Mitte,
67,575,589,Diner en Blanc,Event,NIL,
67,614,626,Berliner Dom,Location,http://de.dbpedia.org/resource/Berliner_Dom,
68,285,309,Konrad-Adenauer-Stiftung,Organisation,http://de.dbpedia.org/resource/Konrad-Adenauer-Stiftung,
68,318,350,Volksaufstand vom 17. Juni 1953,Event,http://de.dbpedia.org/resource/Aufstand_des_17._Juni,
68,358,361,DDR,Location,http://de.dbpedia.org/resource/Deutsche_Demokratische_Republik,
68,368,381,60. Jahrestag,Event,NIL,
68,621,631,Eberswalde,Location,http://de.dbpedia.org/resource/Eberswalde,
68,785,816,Roteiche aus Nordamerika,Misc,http://de.dbpedia.org/resource/Roteiche,
68,1051,1058,Europas,Location,http://de.dbpedia.org/resource/Europa,
69,5,20,Andreas Gotfrid,Person,NIL,
69,485,500,Arndt Breitfeld,Person,NIL,
69,345,350,Spree,Location,http://de.dbpedia.org/resource/Spree,
69,446,465,Rummelsburger Bucht,Location,http://de.dbpedia.org/resource/Rummelsburger_See,
69,1260,1279,Rummelsburger Bucht,Location,http://de.dbpedia.org/resource/Rummelsburger_See,
69,533,538,Arndt,Person,NIL,
70,49,60,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
70,79,91,OZON Spezial,Work,NIL,
70,277,293,Helmut Henneberg,Person,NIL,
70,314,320,Helmut,Person,NIL,
70,466,477,Brandenburg,Location,http://dbpedia.org/resource/Brandenburg,
71,363,408,Abschiedsparty von US-Botschafter Murphy,Event,NIL,
71,419,457,amerikanischen Nationalfeiertag,Event,http://de.dbpedia.org/resource/Unabh%C3%A4ngigkeitstag_(Vereinigte_Staaten),
71,545,569,LK Oberspreewald-Lausitz,Location,http://de.dbpedia.org/resource/Landkreis_Oberspreewald-Lausitz,
71,687,715,Kriegs-Waffen-Kontrollgesetz,Misc,http://de.dbpedia.org/resource/Kriegswaffenkontrollgesetz,
71,890,910,Bertelsmann Stiftung,Organisation,http://de.dbpedia.org/resource/Bertelsmann_Stiftung,
71,952,963,Brandenburg,Location,http://dbpedia.org/resource/Brandenburg,
71,306,319,Stadtautobahn,Location,http://de.dbpedia.org/resource/Stadtautobahn,
71,787,799,Brandenburgs,Location,http://dbpedia.org/resource/Brandenburg,
71,1081,1087,Bremen,Location,http://dbpedia.org/resource/Bremen,
71,1330,1358,Senatsbau-direktorin Lüscher,Person,http://de.dbpedia.org/resource/Regula_L%C3%BCscher,
71,1387,1396,Regierung,Organisation,http://de.dbpedia.org/resource/Regierung,
71,1435,1444,Parlament,Organisation,http://de.dbpedia.org/resource/Parlament,
71,1170,1245,Beschluss zum Regierungsumzug nach Berlin,Event,NIL,
71,244,254,Haasenburg,Location,http://de.dbpedia.org/resource/Stadtautobahn,
72,4,22,Fußball-Bundesliga,Organisation,http://de.dbpedia.org/resource/Fu%C3%9Fball-Bundesliga,
72,34,54,50-jähriges Jubiläum,Event,NIL,
72,99,110,Liga-Fieber,Work,NIL,
72,175,189,Günter Netzter,Person,http://de.dbpedia.org/resource/G%C3%BCnter_Netzer,
72,200,215,Matthias Sammer,Person,http://de.dbpedia.org/resource/Matthias_Sammer,
72,404,410,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
72,830,836,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
72,536,549,Europatournee,Event,NIL,
72,588,596,O2 World,Location,http://de.dbpedia.org/resource/O2_World_Berlin,
72,477,488,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
72,951,958,o2world,Location,http://de.dbpedia.org/resource/O2_World_Berlin,
72,364,380,Barbra Streisand,Person,http://de.dbpedia.org/resource/Barbra_Streisand,
72,926,943,Barbara Streisand,Person,http://de.dbpedia.org/resource/Barbra_Streisand,
72,1121,1138,Barbara Streisand,Person,http://de.dbpedia.org/resource/Barbra_Streisand,
72,1035,1043,Zimbabwe,Location,http://de.dbpedia.org/resource/Zimbabwe,
72,624,630,Israel,Location,http://de.dbpedia.org/resource/Israel,
72,1060,1067,Florida,Location,http://de.dbpedia.org/resource/Florida,
72,1628,1635,Barbara,Person,http://de.dbpedia.org/resource/Barbra_Streisand,
72,248,254,Andrea,Person,NIL,
73,3,19,Eisenhüttenstadt,Location,http://de.dbpedia.org/resource/Eisenh%C3%BCttenstadt,
73,258,266,Internet,Misc,http://de.dbpedia.org/resource/Internet,
73,325,356,Verbraucherzentralen in Berlin,Organisation,NIL,
73,361,372,Brandenburg,Organisation,NIL,
73,440,455,Gabriele Bandow,Person,NIL,
73,657,672,Gabriele Bandow,Person,NIL,
73,3179,3194,Gabriele Bandow,Person,NIL,
73,630,654,Beraterin Sylvia Schönke,Person,NIL,
73,701,709,Teldafax,Organisation,http://de.dbpedia.org/resource/Teldafax,
73,1167,1175,Teldafax,Organisation,http://de.dbpedia.org/resource/Teldafax,
73,1049,1078,Potsdamer Verbraucherzentrale,Organisation,NIL,
73,1089,1103,Sylvia Schönke,Person,NIL,
73,2670,2689,Sabine Fischer-Volk,Person,NIL,
73,1495,1549,Beratungsstelle in Potsdam direkt am Hauptbahnhof,Location,NIL,
73,1595,1635,Verbraucherzentrale in Brandenburg,Organisation,NIL,
73,2029,2043,Hartmut Müller,Person,NIL,
73,2641,2655,Hartmut Müller,Person,NIL,
73,2321,2338,Bundesgerichtshof,Organisation,NIL,
73,774,778,Euro,Misc,http://de.dbpedia.org/resource/Euro,
73,2613,2617,Euro,Misc,http://de.dbpedia.org/resource/Euro,
73,3089,3093,Euro,Misc,http://de.dbpedia.org/resource/Euro,
73,3467,3471,Euro,Misc,http://de.dbpedia.org/resource/Euro,
74,44,66,Schloss Charlottenburg,Location,http://de.dbpedia.org/resource/Schloss_Charlottenburg,
74,108,113,Obama,Person,http://de.dbpedia.org/resource/Barack_Obama,
74,278,289,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
74,503,509,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
74,539,550,Cafe Moskau,Location,http://de.dbpedia.org/resource/Caf%C3%A9_Moskau,
74,554,566,Berlin Mitte,Location,http://de.dbpedia.org/resource/Berlin-Mitte,
74,569,617,Bundesarbeitsministerin Ursula von der Leyen,Person,http://de.dbpedia.org/resource/Ursula_von_der_Leyen,
74,623,664,Bundesforschungsministerin Johanna Wanka,Person,http://de.dbpedia.org/resource/Johanna_Wanka,
75,289,295,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
75,519,529,Babelsberg,Location,http://de.dbpedia.org/resource/Babelsberg,
75,61,72,Brandenburg,Location,http://dbpedia.org/resource/Brandenburg,
75,300,311,Brandenburg,Location,http://dbpedia.org/resource/Brandenburg,
75,578,589,Brandenburg,Location,http://dbpedia.org/resource/Brandenburg,
75,654,676,Spandauer Wilhelmstadt,Location,http://de.dbpedia.org/resource/Berlin-Wilhelmstadt,
76,16,31,Zossener Straße,Location,http://de.dbpedia.org/resource/Zossener_Stra%C3%9Fe,
76,41,50,Kreuzberg,Location,http://de.dbpedia.org/resource/Berlin-Kreuzberg,
76,107,116,Comic-Tag,Event,http://de.dbpedia.org/resource/Gratis-Comic-Tag,
76,664,683,Offenen Gärten 2013,Event,http://de.dbpedia.org/resource/Offene_Gartenpforte,
76,690,696,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
76,757,767,Jörg Näthe,Person,NIL,
76,797,815,Freundschaftsinsel,Location,http://de.dbpedia.org/resource/Freundschaftsinsel,
76,819,826,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
76,878,887,Falkensee,Location,http://de.dbpedia.org/resource/Falkensee,
76,1278,1287,Falkensee,Location,http://de.dbpedia.org/resource/Falkensee,
76,1403,1410,Kartzow,Location,http://de.dbpedia.org/resource/Kartzow,
76,1696,1703,Kartzow,Location,http://de.dbpedia.org/resource/Kartzow,
76,2128,2141,ne Gärten ist,Location,NIL,
76,2185,2193,dams. D,Location,http://de.dbpedia.org/resource/Postdam,
77,115,126,Schöneweide,Location,http://de.dbpedia.org/resource/Berlin-Sch%C3%B6neweide,
77,2142,2153,Schöneweide,Location,http://de.dbpedia.org/resource/Berlin-Sch%C3%B6neweide,
77,160,190,Antifa-Konzert am Abschlussort,Event,NIL,
77,274,288,Walpurgisnacht,Event,NIL,
77,297,315,Berliner Mauerpark,Location,http://de.dbpedia.org/resource/Mauerpark,
77,382,392,Ulli Zelle,Person,http://de.dbpedia.org/resource/Ulli_Zelle,
77,353,360,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
77,1391,1398,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
77,1926,1933,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
77,724,733,Mauerpark,Location,NIL,
77,1708,1717,Mauerpark,Location,NIL,
77,1160,1171,Real Madrid,Organisation,http://de.dbpedia.org/resource/Real_Madrid,
77,1178,1195,Borussia Dortmund,Organisation,http://de.dbpedia.org/resource/Borussia_Dortmund,
77,677,684,Wedding,Location,http://de.dbpedia.org/resource/Berlin-Wedding,
77,1265,1275,Mauerparks,Location,NIL,
77,1957,1973,Berliner Polizei,Organisation,NIL,
78,96,112,Thomas Oberender,Person,http://de.dbpedia.org/resource/Thomas_Oberender,
78,128,147,Berliner Festspiele,Event,http://de.dbpedia.org/resource/Berliner_Festspiele,
78,211,239,50 Jahre Theatertreffen,Event,NIL,
78,273,296,Freie Volksbühne Berlin,Organisation,http://de.dbpedia.org/resource/Volksb%C3%BChne,
78,559,567,Polaroid,Product,http://de.dbpedia.org/resource/Polaroid,
79,13,25,Simon Rattle,Person,http://de.dbpedia.org/resource/Simon_Rattle,
79,45,51,Dvorák,Person,http://de.dbpedia.org/resource/Anton%C3%ADn_Dvo%C5%99%C3%A1k,
79,58,71,Beethovens 6.,Work,http://de.dbpedia.org/resource/6._Sinfonie_(Beethoven),
79,89,92,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
79,172,187,rbb-Kulturradio,Organisation,http://de.dbpedia.org/resource/Kulturradio,
79,124,128,Prag,Location,http://de.dbpedia.org/resource/Prag,
79,158,164,Ersten,Organisation,http://de.dbpedia.org/resource/Das_Erste,
79,199,210,Niederlande,Location,http://de.dbpedia.org/resource/Niederlande,
79,455,471,Willem-Alexander,Person,http://de.dbpedia.org/resource/Willem-Alexander,
79,496,510,Königin Maxima,Person,http://de.dbpedia.org/resource/M%C3%A1xima_der_Niederlande,
79,541,559,Prinzessin Beatrix,Person,http://de.dbpedia.org/resource/Beatrix_(Niederlande),
79,650,671,Kronprinzessin Amalia,Person,http://de.dbpedia.org/resource/Catharina-Amalia_van_Oranje,
80,199,223,Jubiläums-Theatertreffen,Event,NIL,
80,321,343,Berliner Hauptbahnhofs,Location,http://de.dbpedia.org/resource/Berlin_Hauptbahnhof,
80,679,694,Fußball-WM 2006,Event,http://de.dbpedia.org/resource/Fu%C3%9Fball-Weltmeisterschaft_2006,
80,724,757,Bundesernährungsministerin Aigner,Person,http://de.dbpedia.org/resource/Ilse_Aigner,
80,796,827,Kampagne Zu gut für die Tonne,Event,NIL,
80,1073,1085,Tatjana Jury,Person,NIL,
80,1106,1125,Antenne Brandenburg,Organisation,http://de.dbpedia.org/resource/Antenne_Brandenburg,
80,1152,1171,Brandenburg aktuell,Work,http://de.dbpedia.org/resource/Brandenburg_aktuell,
80,1298,1324,der 10. Geburtstag des rbb,Event,NIL,
81,133,148,Schwarze Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
81,1602,1617,Schwarze Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
81,525,536,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
81,952,963,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
81,557,573,Schwarzen Elster,Location,http://de.dbpedia.org/resource/Schwarze_Elster,
81,577,584,Sachsen,Location,http://de.dbpedia.org/resource/Sachsen,
81,820,841,Deutsche Wetterdienst,Organisation,http://de.dbpedia.org/resource/Deutscher_Wetterdienst,
81,845,852,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
81,638,649,Liebenwerda,Location,http://de.dbpedia.org/resource/Bad_Liebenwerda,
81,1130,1141,Liebenwerda,Location,http://de.dbpedia.org/resource/Bad_Liebenwerda,
81,1275,1282,Spanien,Location,http://de.dbpedia.org/resource/Spanien,
81,1288,1295,Italien,Location,http://de.dbpedia.org/resource/Italien,
81,1661,1666,Spree,Location,http://de.dbpedia.org/resource/Spree,
81,1682,1689,Lausitz,Location,http://de.dbpedia.org/resource/Lausitz,
81,1700,1704,Elbe,Location,http://de.dbpedia.org/resource/Elbe,
81,1724,1739,Landesumweltamt,Organisation,http://de.dbpedia.org/resource/Landesamt_f%C3%BCr_Umwelt_Gesundheit_und_Verbraucherschutz,
82,159,173,Hasso Plattner,Person,http://de.dbpedia.org/resource/Hasso_Plattner,
82,188,204,Palais Barberini,Location,http://de.dbpedia.org/resource/Palast_Barberini,
82,217,224,Potsdam,Location,http://de.dbpedia.org/resource/Postdam,
82,490,493,DDR,Location,http://de.dbpedia.org/resource/Deutsche_Demokratische_Republik,
82,1007,1043,Neubau des Bundesinnenministeriums,Location,NIL,
82,1109,1154,Bundesinnenminister Hans-Peter Friedrich,Person,http://de.dbpedia.org/resource/Hans-Peter_Friedrich,
82,1208,1225,Regierungsviertel,Location,http://de.dbpedia.org/resource/Regierungsviertel_(Berlin),
82,1292,1296,Euro,Misc,http://de.dbpedia.org/resource/Euro,
82,1402,1414,Sarah Kirsch,Person,http://de.dbpedia.org/resource/Sarah_Kirsch,
82,1575,1593,Schleswig-Holstein,Location,http://de.dbpedia.org/resource/Schleswig-Holstein,
82,1665,1672,Berlins,Location,http://de.dbpedia.org/resource/Berlin,
84,814,836,Bundeskanzlerin Merkel,Person,http://de.dbpedia.org/resource/Angela_Merkel,
84,197,208,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
84,46,57,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
84,469,480,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
84,238,241,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
84,401,404,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
84,561,604,50.Jahrestag des Kennedy-Besuchs in Berlin,Event,NIL,
84,611,641,John F. Kennedy Atlantik Forum,Organisation,NIL,
84,694,717,Schlüterhof im Zeughaus,Location,http://de.dbpedia.org/resource/Zeughaus,
84,751,779,US-Botschafter Philip Murphy,Person,http://de.dbpedia.org/resource/Phillip_D._Murphy,
85,83,106,Berliner Wasserbetriebe,Organisation,http://de.dbpedia.org/resource/Berliner_Wasserbetriebe,
85,5,13,Karstadt,Location,http://de.dbpedia.org/resource/Karstadt,
85,159,169,Tiergarten,Location,http://de.dbpedia.org/resource/Berlin-Tiergarten,
85,536,551,Bundesregierung,Organisation,http://de.dbpedia.org/resource/Bundesregierung,
85,780,786,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
85,888,899,Deutschland,Location,http://de.dbpedia.org/resource/Deutschland,
85,935,947,Crystal Meth,Product,http://de.dbpedia.org/resource/Metamphetamin,
85,791,802,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
85,1132,1143,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
85,1154,1168,Fontane-Klinik,Location,NIL,
85,1180,1191,Mittenwalde,Location,http://de.dbpedia.org/resource/Mittenwalde,
85,1677,1688,Elbe-Elster,Location,http://de.dbpedia.org/resource/Elbe-Elster-Land,
85,1748,1768,Bundes-Drogenbericht,Misc,NIL,
85,1803,1811,Internet,Misc,http://de.dbpedia.org/resource/Internet,
85,2378,2385,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
85,1560,1574,Südbrandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
86,125,128,rbb,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
86,192,203,Walter Jens,Person,http://de.dbpedia.org/resource/Walter_Jens,
86,438,454,Berliner Piraten,Organisation,http://de.dbpedia.org/resource/Piratenpartei_Berlin,
86,866,883,Christopher Lauer,Person,http://de.dbpedia.org/resource/Christopher_Lauer,
86,1050,1055,Lauer,Person,http://de.dbpedia.org/resource/Christopher_Lauer,
86,1135,1140,Lauer,Person,http://de.dbpedia.org/resource/Christopher_Lauer,
86,1556,1582,Innen- und Kulturausschuss,Organisation,NIL,
86,1676,1681,Lauer,Person,http://de.dbpedia.org/resource/Christopher_Lauer,
86,1883,1895,Andreas Baum,Person,http://de.dbpedia.org/resource/Andreas_Baum,
86,2029,2034,Lauer,Person,http://de.dbpedia.org/resource/Christopher_Lauer,
86,1779,1785,Lauers,Person,http://de.dbpedia.org/resource/Christopher_Lauer,
87,47,58,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
87,118,129,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
87,265,276,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
87,1528,1539,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
87,144,164,Innenminister Woidke,Person,http://de.dbpedia.org/resource/Dietmar_Woidke,
87,287,307,Berliner Speckgürtel,Location,NIL,
87,627,640,Sabine Reckin,Person,NIL,
87,1213,1226,Sabine Reckin,Person,NIL,
87,672,679,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
87,1677,1684,Polizei,Organisation,http://de.dbpedia.org/resource/Polizei,
87,1708,1724,Sonderkommission,Organisation,http://de.dbpedia.org/resource/Sonderkommission,
87,1781,1791,Soko Villa,Organisation,http://de.dbpedia.org/resource/Sonderkommission,
87,1739,1749,Straußberg,Location,http://de.dbpedia.org/resource/Strausberg,
87,287,293,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
87,1942,1948,Berlin,Location,http://de.dbpedia.org/resource/Berlin,
87,1977,2013,Kriminaloberkommissar Andreas Bürger,Person,NIL,
87,2123,2142,Heidemarie Kentzler,Person,NIL,
87,2440,2454,Andreas Bürger,Person,NIL,
87,645,656,Petershagen,Location,http://de.dbpedia.org/resource/Petershagen,
88,69,72,RBB,Organisation,http://de.dbpedia.org/resource/Rundfunk_Berlin-Brandenburg,
88,184,188,Ulli,Person,http://de.dbpedia.org/resource/Ulli_Zelle,
88,339,348,Anna Loos,Person,http://de.dbpedia.org/resource/Anna_Loos,
88,355,368,Sascha Hingst,Person,http://de.dbpedia.org/resource/Sascha_Hingst,
88,514,519,Silly,Organisation,http://de.dbpedia.org/resource/Silly_(Band),
88,239,250,rbb Aktuell,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
89,39,50,rbb AKTUELL,Work,http://de.dbpedia.org/resource/RBB_Aktuell,
89,117,128,Brandenburg,Location,http://de.dbpedia.org/resource/Brandenburg,
89,302,319,Haasenburg-Heimen,Location,http://de.dbpedia.org/resource/Haasenburg,
89,535,561,Jugendzentrum Haasenburg,Organisation,http://de.dbpedia.org/resource/Haasenburg,
89,763,785,Der Horror am Waldrand,Work,NIL,
89,805,819,Berliner Taz,Work,http://de.dbpedia.org/resource/Die_tageszeitung,
89,1178,1208,Brandenburgs Jugendministerium,Organisation,NIL,
89,1837,1852,Landesjugendamt,Organisation,http://de.dbpedia.org/resource/Landesjugendamt,
90,187,197,BR Volleys,Organisation,http://de.dbpedia.org/resource/Berlin_Recycling_Volleys,
90,290,345,Finalserie um die deutsche Volleyball-Meisterschaft,Event,NIL,
